,Titre,Language,genre,Directors,Liste acteurs,startYear,averageRating,Poster,weighted_rating
3625,Con Air,en,Action,Simon West,"['Jesse Borrego', ' Alexandra Balahoutis', ' Colm Meaney', ' Nicolas Cage']",1997,6.0,/yhaOQ7xXw0PLHLvg1w0M9zlPdg6.jpg,5.999893556874321
3626,Scent of a Woman,en,Drama,Martin Brest,"['Rochelle Oliver', ' Martin Brest', ' Gabrielle Anwar', ' Al Pacino']",1992,8.0,/22m6tUzIYxXs5cjyl7KJJPULlMT.jpg,7.996636222745245
3627,Ace Ventura: Pet Detective,en,Comedy,Tom Shadyac,"['Tone Loc', "" Randall 'Tex' Cobb"", ' Jim Carrey']",1994,6.0,/nZirljb8XYbKTWsRQTplDGhx39Q.jpg,5.9998947266771
3628,Gattaca,en,Drama,Andrew Niccol,"['Philip Bartko', ' Mason Gamble', ' Gore Vidal', ' Ethan Hawke']",1997,7.0,/gPYtuvhQvP7v5F1Tqt2iQWR3Y7i.jpg,6.998286325022584
3629,Batman Returns,en,Action,Tim Burton,"['Susan Rossitto', ' Danny DeVito', ' Rick Zumwalt', ' Michael Keaton']",1992,7.0,/jX5THE1yW3zTdeD9dupcIyQvKiG.jpg,6.998294380776073
3630,Empire of the Sun,en,Drama,Steven Spielberg,"['Hiro Arai', ' J.G. Ballard', ' Harry Cordwell', ' Christian Bale']",1987,7.0,/mD5BkLNSPXS8GZDB0VRRrI7YV5V.jpg,6.99588373940783
3631,The Last Temptation of Christ,en,Drama,Martin Scorsese,"['Penny Brown', ' Manny Elias', ' Victor Argo', ' Willem Dafoe']",1988,7.0,/dutPJWBeQgdfjRqeKojqmyIdXFd.jpg,6.991083502609724
3632,The Postman,en,Action,Kevin Costner,"['Julie Adair', ' Peggy Lipton', ' Kevin Costner']",1997,6.0,/1JgpWKasHpkVwtzOLVHkjoR6xt0.jpg,5.999571155973489
3633,The Remains of the Day,en,Drama,James Ivory,"['Emma Thompson', ' Paul Bradley', ' Richard Robbins', ' Anthony Hopkins']",1993,7.0,/gvu4zaF0KeIRoZ5fVABQH3Wug3r.jpg,6.993172822742409
3634,Daylight,en,Action,Rob Cohen,"['Trina McGee', ' Gerry Crampton', ' Gillian Aldam', ' Sylvester Stallone']",1996,5.0,/cPl88Kh44fo005rYrdIxm62GQCb.jpg,5.00623701006078
3635,Mission to Mars,en,Adventure,Brian De Palma,"['Michael Anthony', ' Story Musgrave', ' John R. Woodward', ' Tim Robbins']",2000,5.0,/eco5chujn3Mt7HnuMTUIuobPMoX.jpg,5.006224384198045
3636,Strange Days,en,Crime,Kathryn Bigelow,"['Angela Bassett', ' Michael Wincott', ' Tonino Accolla', ' Ralph Fiennes']",1995,7.0,/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,6.9929266701003225
3637,The Siege,en,Action,Edward Zwick,"['Frank DiElsi', ' Sami Bouajila', ' Riccardo Bertoni', ' Denzel Washington']",1998,6.0,/xifxCJU2Lx22qScn6WFjp9gtw5u.jpg,5.999567329699379
3638,First Knight,en,Action,Jerry Zucker,"['Ben Cross', ' Susannah Corbett', ' Julia Ormond', ' Sean Connery']",1995,6.0,/8SRi8laZyPBdigx9qn7m3mriiRQ.jpg,5.999569872973897
3639,Natural Born Killers,en,Action,Oliver Stone,"['Maria Pitillo', ' Juliette Lewis', ' Oliver Stone', ' Woody Harrelson']",1994,7.0,/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg,6.997790855071004
3640,Dirty Dancing,en,Drama,Emile Ardolino,"['Jennifer Grey', ' Emile Ardolino', ' Jerry Orbach', ' Patrick Swayze']",1987,7.0,/zMHIZHxKv6kdE3JFQqZFqj7OswK.jpg,6.997788727303992
3641,The Godfather: Part III,en,Crime,Francis Ford Coppola,"['Andy Garcia', ' Sofia Coppola', ' Joe Mantegna', ' Al Pacino']",1990,7.0,/1hdm3Axw9LjITbApvAXBbqO58zE.jpg,6.998686672104129
3642,Groundhog Day,en,Comedy,Harold Ramis,"['Ken Hudson Campbell', ' Andie MacDowell', ' Chet Dubowski', ' Bill Murray']",1993,8.0,/vXjVd0Vu0MXRZnga7wEnHIIhO5B.jpg,7.998402390161402
3643,Gladiator,en,Action,Ridley Scott,"['Ridley Scott', ' Russell Crowe', ' Connie Nielsen']",2000,8.0,/6WBIzCgmDCYrqh64yDREGeDk9d3.jpg,7.999322554307853
3644,Se7en,en,Crime,David Fincher,"['Mark Arneson', ' David Fincher', ' Morgan Freeman']",1995,8.0,/8zw8IL4zEPjkh8Aysdcd0FwGMb0.jpg,7.999386420501788
3645,Pulp Fiction,en,Crime,Quentin Tarantino,"['Harvey Keitel', ' Quentin Tarantino', ' Samuel L. Jackson', ' John Travolta']",1994,8.0,/dM2w364MScsjFf8pfMbaWUcWrR.jpg,7.999506473598687
3646,Forrest Gump,en,Drama,Robert Zemeckis,"['Sally Field', ' Tom Hanks', ' Rob Adams']",1994,8.0,/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg,7.999512536483858
3647,The Truman Show,en,Comedy,Peter Weir,"['Ed Harris', ' Noah Emmerich', ' Noah Ackerman', ' Jim Carrey']",1998,8.0,/EelZzudHRvJmjWccWscN1S5vmI.jpg,7.99906686520791
3648,Braveheart,en,Biography,Mel Gibson,"['Mel Gibson', ' Angus Macfadyen', ' Catherine McCormack', ' Mel Gibson']",1995,8.0,/2qAgGeYdLjelOEqjW9FYvPHpplC.jpg,7.99901717094016
3649,Star Wars: Episode I - The Phantom Menace,en,Action,George Lucas,"['C. Andrew Nelson', ' Kerry Bailey', ' Pernilla August', ' Ewan McGregor']",1999,6.0,/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg,5.999960147453334
3650,Saving Private Ryan,en,Drama,Steven Spielberg,"['Adam Goldberg', ' Steven Spielberg', ' Tom Hanks']",1998,8.0,/miDoEMlYDJhOCvxlzI0wZqBs9Yt.jpg,7.999269559686907
3651,American Psycho,en,Crime,Mary Harron,"['Matt Birman', ' Tony Banks', ' Samantha Mathis', ' Christian Bale']",2000,7.0,/qXsylPM4Lr5397R3eHrfqHhTUNc.jpg,6.999176079311169
3652,Heat,en,Action,Michael Mann,"['Alison E. McBryde', ' Ashley Judd', ' Amy Brenneman', ' Al Pacino']",1995,8.0,/zMyfPUelumio3tiDKPffaUpsQTD.jpg,7.9984552756231855
3653,Trainspotting,en,Drama,Danny Boyle,"['Robert Carlyle', ' Ewan McGregor', ' Jonny Lee Miller']",1996,8.0,/p1O3eFsdb0GEIYu87xlwV7P4jM1.jpg,7.998519728543037
3654,Aliens,en,Action,James Cameron,"['Jenette Goldstein', ' Bill Paxton', ' Lance Henriksen', ' Sigourney Weaver']",1986,8.0,/nORMXEkYEbzkU5WkMWMgRDJwjSZ.jpg,7.998582352246857
3655,Full Metal Jacket,en,Drama,Stanley Kubrick,"['Stanley Kubrick', ' Christine Allsopp', ' Adam Baldwin', ' Matthew Modine']",1987,8.0,/zoiGcNlYBR0r2fO2uP44XQF6S1W.jpg,7.998630285621675
3656,Indiana Jones and the Last Crusade,en,Action,Steven Spielberg,"['Isla Blair', ' Denholm Elliott', ' Julian Glover', ' Harrison Ford']",1989,8.0,/4p1N2Qrt8j0H8xMHMHvtRxv9weZ.jpg,7.998653152723331
3657,The Silence of the Lambs,en,Crime,Jonathan Demme,"['Jodie Foster', ' Roger Corman', ' Anthony Hopkins', ' Jodie Foster']",1991,8.0,/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg,7.999291069065772
3658,The Usual Suspects,en,Crime,Bryan Singer,"['Kevin Spacey', ' Kevin Pollak', ' Dan Hedaya', ' Kevin Spacey']",1995,8.0,/jgJoRWltoS17nD5MAQ1yK2Ztefw.jpg,7.99906034657674
3659,Reservoir Dogs,en,Crime,Quentin Tarantino,"['Randy Brooks', ' Harvey Keitel', ' Quentin Tarantino']",1992,8.0,/tB2ITHg556e7aTV6cqQqVAXkdxN.jpg,7.999003187557455
3660,Twelve Monkeys,en,Mystery,Terry Gilliam,"['Craig Haagensen', ' Brad Pitt', ' Sandy Alexander', ' Bruce Willis']",1995,8.0,/6Sj9wDu3YugthXsU0Vry5XFAZGg.jpg,7.998353084329956
3661,Stand by Me,en,Adventure,Rob Reiner,"['Corey Feldman', ' Bruce Kirby', ' River Phoenix', ' Wil Wheaton']",1986,8.0,/kedC0y75jdzByjuZNLOWIOtduNw.jpg,7.997505794760307
3662,Unforgiven,en,Drama,Clint Eastwood,"['Jack N. Green', ' Gene Hackman', ' Richard Harris', ' Clint Eastwood']",1992,8.0,/km6qw4qUkHQRN5y2U1juM1WkBFh.jpg,7.997533461947208
3663,Platoon,en,Drama,Oliver Stone,"['Francesco Quinn', ' Oliver Stone', ' Kathryn Clayton', ' Charlie Sheen']",1986,8.0,/sYPOQI57JVNmjiLI3KeZ5KA8O9i.jpg,7.997549732373195
3664,Unbreakable,en,Drama,M. Night Shyamalan,"['Leslie Stefanson', ' Robin Wright', ' Firdous Bamji', ' Bruce Willis']",2000,7.0,/pvL37V88plePxFSszCbV3wRHiBm.jpg,6.998749170111488
3665,Cast Away,en,Adventure,Robert Zemeckis,"['Tom Hanks', ' Valentina Ananina', ' Helen Hunt', ' Tom Hanks']",2000,7.0,/w515BrZvczKIxbHurG6HIiYYrba.jpg,6.999120106042535
3666,X-Men,en,Action,Bryan Singer,"['Famke Janssen', ' Anna Paquin', ' Rebecca Romijn', ' Patrick Stewart']",2000,7.0,/k01Q6ATbfzNJgw4Zuoj0LTY3T9x.jpg,6.999147434732402
3667,The Green Mile,en,Crime,Frank Darabont,"['Frank Darabont', ' Graham Greene', ' Michael Jeter', ' Tom Hanks']",1999,8.0,/3yJUlOtVa09CYJocwBU8eAryja0.jpg,7.999220302031398
3668,Schindler's List,en,Biography,Steven Spielberg,"['Steven Spielberg', ' Ben Kingsley', ' Ralph Fiennes', ' Liam Neeson']",1993,9.0,/yPisjyLweCl1tbgwgtzBCNCBle.jpg,8.99888607268187
3669,Terminator 2: Judgment Day,en,Action,James Cameron,"['Charles William Breen', ' Edward Furlong', ' Linda Hamilton', ' Arnold Schwarzenegger']",1991,8.0,/2y4dmgWYRMYXdD1UyJVcn2HSd1D.jpg,7.999074593714423
3670,American History X,en,Crime,Tony Kaye,"['Jennifer Lien', "" Beverly D'Angelo"", ' Fairuza Balk', ' Edward Norton']",1998,8.0,/fXepRAYOx1qC3wju7XdDGx60775.jpg,7.999091948744192
3671,American Beauty,en,Drama,Sam Mendes,"['Peter Gallagher', ' Thora Birch', ' Scott Bakula', ' Kevin Spacey']",1999,8.0,/or1MP8BZIAjqWYxPdPX724ydKar.jpg,7.999116119442038
3672,GoodFellas,en,Biography,Martin Scorsese,"['Martin Scorsese', ' Paul Sorvino', ' Ray Liotta', ' Robert De Niro']",1990,8.0,/hAPeXBdGDGmXRPj4OZZ0poH65Iu.jpg,7.99912645500071
3673,Titanic,en,Drama,James Cameron,"['James Cameron', ' Céline Dion', ' Leonardo DiCaprio']",1997,7.0,/kHXEpyfl6zqn8a6YuozZUujufXf.jpg,6.999560310149411
3674,Memento,en,Mystery,Christopher Nolan,"[""John 'Bud' Cardos"", ' P. Erik Carlson', ' Guy Pearce']",2000,8.0,/fQMSaP88cf1nz4qwuNEEFtazuDM.jpg,7.999177835050346
3675,Requiem for a Dream,en,Drama,Darren Aronofsky,"['Jennifer Connelly', ' Ben Barenholtz', ' Jared Leto', ' Ellen Burstyn']",2000,8.0,/muym4jTjdLx7E6as09d1wlC3sOB.jpg,7.998794213115243
3676,Snatch,en,Comedy,Guy Ritchie,"['Guy Ritchie', ' Dennis Farina', ' Jason Ninh Cao', ' Jason Statham']",2000,8.0,/on9JlbGEccLsYkjeEph2Whm1DIp.jpg,7.998811772902891
3677,Cube,en,Drama,Vincenzo Natali,"['Colin Brunton', ' Wiebke von Carolsfeld', ' Nicole de Boer']",1997,7.0,/u50r6chJGO2iqxVAvtQ07obiCkB.jpg,6.997755091846612
3678,Meet Joe Black,en,Drama,Martin Brest,"['Marylouise Burke', ' Suzanne Hevner', ' Madeline Balmaceda', ' Brad Pitt']",1998,7.0,/nlxPnkZY3vY1iehJriKMQcT6eua.jpg,6.997871168028483
3679,A Few Good Men,en,Drama,Rob Reiner,"['James Marshall', ' Noah Wyle', ' J.T. Walsh', ' Tom Cruise']",1992,7.0,/WgWLwk55YaXFZdlMnPJTKlxGcz.jpg,6.998039891777721
3680,Bad Boys,en,Action,Michael Bay,"['Joe Pantoliano', ' Martin Lawrence', "" Douglas F. O'Neons"", ' Will Smith']",1995,6.0,/1dKsSfpAqWSc5UJT9VIqK5JVFI5.jpg,5.999880618607754
3681,Office Space,en,Comedy,Mike Judge,"['Todd Duffey', ' Alexandra Wentworth', ' Jack Betts', ' Ron Livingston']",1999,7.0,/iO9aZzrfmMvm3IqkFiQyuuUMLh2.jpg,6.998055250076289
3682,Jerry Maguire,en,Comedy,Cameron Crowe,"['Jay Mohr', ' Tom Cruise', ' Renée Zellweger']",1996,7.0,/99YTEdKOKDRClsscOpJfdkbaTrQ.jpg,6.998056548624586
3683,Dances with Wolves,en,Adventure,Kevin Costner,"['Kevin Costner', ' Annie Costner', ' Graham Greene', ' Kevin Costner']",1990,8.0,/hpmclspug1I8EwKSWhL7pWWltA.jpg,7.996235460077047
3684,Alien: Resurrection,en,Action,Jean-Pierre Jeunet,"['Marc Caro', ' Rico Bueno', ' Lesley Aletter', ' Sigourney Weaver']",1997,6.0,/ve2P64a9kzd7M78kfeaEzBEIEOR.jpg,5.999871075227028
3685,Enemy of the State,en,Action,Tony Scott,"['Lisa Bonet', ' Loren Dean', ' Bodhi Elfman', ' Will Smith']",1998,7.0,/2B0vLBo6gJbnzke4Enc77GCxKrz.jpg,6.99786864653326
3686,Scary Movie,en,Comedy,Keenen Ivory Wayans,"['Reg Tupper', ' Carmen Electra', ' Shannon Elizabeth', ' Anna Faris']",2000,6.0,/bvVmVFBVQLytK1H4TJTFdnhvf4T.jpg,5.999878932632562
3687,Austin Powers: The Spy Who Shagged Me,en,Action,Jay Roach,"['Elizabeth Hurley', ' Jerry Springer', ' Mike Myers']",1999,6.0,/yhg0l1Ddd2thQOSUUQx9jBrGI12.jpg,5.999863643288242
3688,Sleepers,en,Crime,Barry Levinson,"['Jason Patric', ' Brad Renfro', ' Joseph Attanasio', ' Robert De Niro']",1996,7.0,/cDqEv4Fw4JZh2zCfecqw3z09L8z.jpg,6.997679449796952
3689,True Romance,en,Crime,Tony Scott,"['Bronson Pinchot', ' Saul Rubinek', ' Patricia Arquette', ' Christian Slater']",1993,7.0,/xBO8R3CZfrJ9rrwrZoJ68PgJyAR.jpg,6.997706982391941
3690,Happy Gilmore,en,Comedy,Dennis Dugan,"['Julie Bowen', ' Kevin Nealon', ' Christopher McDonald', ' Adam Sandler']",1996,7.0,/pG5edeKkntnt5A799Y0UNI5hi9W.jpg,6.997718092991917
3691,Mars Attacks!,en,Comedy,Tim Burton,"['Lukas Haas', "" Tamara 'Gingir' Curry"", ' Joe Don Baker', ' Jack Nicholson']",1996,6.0,/gaTuHICwavPUmqQzPZFEXKSRwsC.jpg,5.999860285593966
3692,Romeo + Juliet,en,Drama,Baz Luhrmann,"['Jamie Kennedy', ' John Leguizamo', ' Mario Cimarro', ' Leonardo DiCaprio']",1996,6.0,/6VsRWzhx9i3FNcggVrNwYLMUdxa.jpg,5.999861091961108
3693,Boogie Nights,en,Drama,Paul Thomas Anderson,"['Alfred Molina', ' John C. Reilly', ' Julianne Moore', ' Mark Wahlberg']",1997,7.0,/gTq6MPt7SeMiJ2miHeMoNEZTz4p.jpg,6.998038556421378
3694,How the Grinch Stole Christmas,en,Comedy,Ron Howard,"['Jeffrey Tambor', ' Michael Corenblith', ' Rick Baker', ' Jim Carrey']",2000,6.0,/uOWOw8ZTkGQqx6qkNPhG9AovFJW.jpg,5.9998781060427815
3695,Die Hard,en,Action,John McTiernan,"['Alan Rickman', ' Bruce Willis', ' Hart Bochner']",1988,8.0,/r7CDkRjZIAP79skLaTTvRk8eUp3.jpg,7.998848820223198
3696,Primal Fear,en,Crime,Gregory Hoblit,"['Edward Norton', ' Joseph F. Kosala', ' Wendy Cutler', ' Richard Gere']",1996,7.0,/jaDUxqDju6zqoADVKvZo2OunoRC.jpg,6.997679227355449
3697,Good Will Hunting,en,Drama,Gus Van Sant,"['Robin Williams', ' Ben Affleck', ' Matt Damon', ' Robin Williams']",1997,8.0,/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg,7.998961147619248
3698,The Sixth Sense,en,Drama,M. Night Shyamalan,"['Donnie Wahlberg', ' Haley Joel Osment', ' Toni Collette', ' Bruce Willis']",1999,8.0,/imps263dHNe3SuoaAJORZyNTdDT.jpg,7.998973329069997
3699,Jurassic Park,en,Action,Steven Spielberg,"['Jeff Goldblum', ' Richard Attenborough', ' Michael Crichton', ' Sam Neill']",1993,8.0,/c414cDeQ9b6qLPLeKmiJuLDUREJ.jpg,7.998974177624115
3700,Toy Story,en,Adventure,John Lasseter,"['John Ratzenberger', ' Tim Allen', ' John Lasseter', ' Tom Hanks']",1995,8.0,/rhIRbceoE9lR4veEXuwCC2wARtG.jpg,7.998978054681867
3701,Sleepy Hollow,en,Fantasy,Tim Burton,"['Ken Court', ' Alun Armstrong', ' Riky Ash', ' Johnny Depp']",1999,7.0,/mTN4m41lHKaIf0dVcWzVdCJOYik.jpg,6.998554540602012
3702,Scream,en,Horror,Wes Craven,"['Julee Cruise', ' Neve Campbell', ' Wes Craven']",1996,7.0,/ewi7gYW22t8T3piRvrXO73GlzuL.jpg,6.998515697853382
